268.96	27.04 	52	19.33 	164	160	51	183.59 	172.01 	162.99 	F
256	18.49 	43	16.80 	160	175	65	175.35 	160.50 	180.13 	F
275.56	33.64 	58	21.05 	166	182	63	167.56 	164.45 	149.81 	F
246.49	18.49 	43	17.44 	157	184	63	171.67 	172.60 	161.78 	F
252.81	16.00 	40	15.82 	159	182	55	175.31 	169.12 	182.64 	F
272.25	28.09 	53	19.47 	165	167	42	169.68 	168.83 	204.34 	F
259.21	21.16 	46	17.75 	161	160	49	172.39 	163.85 	204.51 	F
259.21	24.01 	49	18.90 	161	173	58	177.31 	170.52 	185.48 	F
289	25.00 	50	17.30 	170	170	50	161.05 	171.93 	203.14 	F
292.41	28.09 	53	18.13 	171	170	73	186.02 	164.44 	172.40 	F
262.44	22.09 	47	17.91 	162	172	50	175.50 	170.09 	182.36 	F
272.25	24.01 	49	18.00 	165	160	57	155.43 	170.31 	152.75 	F
289	31.36 	56	19.38 	170	174	50	170.05 	162.61 	179.34 	F
249.64	25.00 	50	20.03 	158	197	74	167.25 	168.58 	157.42 	F
295.84	30.25 	55	18.59 	172	170	85	186.92 	163.80 	196.68 	F
256	24.01 	49	19.14 	160	159	67.5	173.33 	168.76 	190.08 	F
265.69	27.04 	52	19.57 	163	178	59	167.18 	164.71 	165.23 	F
262.44	23.04 	48	18.29 	162	163	53	172.94 	169.51 	154.09 	F
256	24.01 	49	19.14 	160	164	85	170.21 	169.49 	200.63 	F
240.25	25.00 	50	20.81 	155	172	52	174.14 	186.56 	176.04 	F
289	28.09 	53	18.34 	170	173	48	180.21 	168.21 	164.84 	F
225	42.25 	65	28.89 	150	175	62	158.58 	169.14 	192.46 	F
272.25	26.52 	51.5	18.92 	165	165	49	173.91 	162.10 	176.03 	F
259.21	33.64 	58	22.38 	161	178	70	174.72 	171.60 	180.15 	F
249.64	27.04 	52	20.83 	158	158	70	161.47 	179.23 	149.98 	F
249.64	16.00 	40	16.02 	158	169.5	61	164.47 	179.49 	172.50 	F
262.44	23.04 	48	18.29 	162	170	55	170.63 	167.49 	191.94 	F
256	25.00 	50	19.53 	160	178	60	152.84 	173.77 	190.25 	F
289	42.25 	65	22.49 	170	167	65	178.42 	166.71 	154.97 	F
268.96	27.04 	52	19.33 	164	170	82	177.16 	172.06 	171.19 	F
265.69	19.36 	44	16.56 	163	170	60	167.12 	176.52 	150.25 	F
265.69	25.00 	50	18.82 	163	173	63	164.12 	174.73 	161.33 	F
249.64	19.36 	44	17.63 	158	184	62	172.33 	164.27 	157.76 	F
275.56	29.16 	54	19.60 	166	178	48	173.29 	179.25 	163.84 	F
246.49	25.00 	50	20.28 	157	175	63	146.65 	169.77 	170.74 	F
256	26.01 	51	19.92 	160	175	57	174.57 	167.54 	189.90 	F
265.69	26.01 	51	19.20 	163	181	69	177.16 	167.67 	204.25 	F
309.76	42.25 	65	20.98 	176	171	77	152.39 	158.69 	157.62 	F
262.44	28.09 	53	20.20 	162	165	64	177.55 	167.83 	185.87 	F
285.61	29.16 	54	18.91 	169	166	54	162.55 	166.21 	189.68 	F
249.64	20.25 	45	18.03 	158	179	43	186.37 	162.48 	184.45 	F
268.96	16.00 	40	14.87 	164	175	63	156.43 	169.58 	194.82 	F
243.36	16.00 	40	16.44 	156	165	62	175.22 	164.79 	180.40 	F
256	23.04 	48	18.75 	160	174	52	190.06 	168.92 	181.01 	F
262.44	25.00 	50	19.05 	162	164	50	171.87 	162.90 	184.74 	F
282.24	27.04 	52	18.42 	168	184	80	167.67 	167.29 	180.51 	F
252.81	25.00 	50	19.78 	159	167	58	169.07 	181.52 	197.03 	F
302.76	27.04 	52	17.18 	174	169	68	158.72 	170.42 	198.60 	F
222.01	23.04 	48	21.62 	149	162	55	169.41 	169.61 	176.48 	F
272.25	29.16 	54	19.83 	165	178	60	164.51 	164.71 	150.25 	F
282.24	30.25 	55	19.49 	168	178	58	155.34 	170.31 	153.22 	F
256	21.16 	46	17.97 	160	178	85	181.88 	175.84 	185.77 	F
252.81	32.49 	57	22.55 	159	159	54	168.89 	161.16 	203.94 	F
292.41	39.69 	63	21.55 	171	181	74	159.42 	165.06 	198.64 	F
282.24	29.16 	54	19.13 	168	176	62	161.40 	167.94 	195.63 	F
256	20.25 	45	17.58 	160	182	66	153.08 	174.98 	185.37 	F
306.25	30.25 	55	17.96 	175	179	52	177.53 	165.91 	177.54 	F
265.69	25.00 	50	18.82 	163	167	65	170.31 	174.64 	159.06 	F
272.25	36.00 	60	22.04 	165	178	80	165.87 	178.18 	175.94 	F
285.61	31.36 	56	19.61 	169	178	42.5	171.17 	164.13 	186.85 	F
309.76	32.49 	57	18.40 	176	175	50	185.06 	172.29 	185.63 	F
231.04	24.01 	49	21.21 	152	163	70	162.89 	186.92 	184.08 	F
256	23.04 	48	18.75 	160	181	48	160.36 	179.04 	158.26 	F
275.56	26.01 	51	18.51 	166	184	48	162.44 	173.68 	199.75 	F
256	30.25 	55	21.48 	160	163	59	174.66 	169.28 	183.69 	F
240.25	30.25 	55	22.89 	155	160	70	176.08 	161.21 	156.82 	F
265.69	30.25 	55	20.70 	163	152	80	167.17 	172.66 	180.25 	F
246.49	25.00 	50	20.28 	157	186	75	167.40 	173.31 	152.03 	F
240.25	25.00 	50	20.81 	155	174	59	174.78 	171.49 	192.39 	F
256	27.04 	52	20.31 	160	160	48	180.79 	167.70 	167.62 	F
240.25	17.64 	42	17.48 	155	165	54	179.09 	171.77 	170.26 	F
265.69	25.00 	50	18.82 	163	177	72	163.55 	170.20 	161.57 	F
256	49.00 	70	27.34 	160	168	44	168.63 	171.82 	157.65 	F
240.25	30.25 	55	22.89 	155	182	67	185.09 	171.91 	202.83 	F
265.69	28.09 	53	19.95 	163	175	56	185.55 	173.46 	169.35 	F
240.25	30.25 	55	22.89 	155	155	40	169.15 	163.57 	203.67 	F
256	44.89 	67	26.17 	160	194	60	172.20 	164.13 	180.80 	F
243.36	24.01 	49	20.13 	156	158	61	170.45 	166.49 	151.13 	F
268.96	81.00 	90	33.46 	164	160	50	167.03 	172.77 	172.43 	F
272.25	34.81 	59	21.67 	165	168	55	178.61 	161.16 	171.76 	F
234.09	49.00 	70	29.90 	153	170	95	153.09 	178.38 	179.76 	F
268.96	47.61 	69	25.65 	164	168	42	186.35 	175.96 	190.16 	F
278.89	30.25 	55	19.72 	167	172	43	179.95 	178.37 	155.35 	F
265.69	25.00 	50	18.82 	163	170	65	184.10 	178.49 	165.21 	F
243.36	30.25 	55	22.60 	156	163	55	155.94 	174.81 	185.18 	F
249.64	29.16 	54	21.63 	158	173	64	178.94 	171.53 	172.67 	F
292.41	30.25 	55	18.81 	171	173	65	180.18 	166.37 	202.45 	F
275.56	27.56 	52.5	19.05 	166	166	60	150.62 	170.04 	178.39 	F
289	30.25 	55	19.03 	170	187	50	189.41 	170.49 	171.55 	F
302.76	31.36 	56	18.50 	174	175	58	155.54 	172.22 	188.44 	F
256	30.25 	55	21.48 	160	156	40	168.40 	173.58 	189.70 	F
243.36	25.00 	50	20.55 	156	174	50	164.00 	182.88 	161.37 	F
282.24	28.09 	53	18.78 	168	165	74	175.46 	172.74 	189.40 	F
268.96	24.01 	49	18.22 	164	180	48	179.03 	171.89 	194.41 	F
256	24.01 	49	19.14 	160	182	67	173.25 	171.56 	172.51 	F
272.25	32.49 	57	20.94 	165	164	85	169.71 	176.13 	148.85 	F
259.21	25.00 	50	19.29 	161	169	65	166.76 	172.27 	195.15 	F
256	20.25 	45	17.58 	160	172	52	163.42 	176.67 	198.30 	F
249.64	20.25 	45	18.03 	158	170	57	172.54 	173.61 	164.09 	F
265.69	24.01 	49	18.44 	163	172	45	165.94 	168.80 	165.08 	F
246.49	26.01 	51	20.69 	157	169	57	181.57 	168.54 	171.30 	F
256	27.04 	52	20.31 	160	185	56	164.03 	167.55 	177.56 	F
259.21	28.09 	53	20.45 	161	168	45	159.86 	178.90 	185.81 	F
249.64	20.25 	45	18.03 	158	166	47.5	166.06 	169.77 	169.87 	F
249.64	22.09 	47	18.83 	158	175	74	169.91 	174.62 	187.98 	F
256	20.25 	45	17.58 	160	163	46	161.63 	168.98 	170.07 	F
246.49	15.21 	39	15.82 	157	172	60	163.37 	171.73 	172.07 	F
282.24	22.09 	47	16.65 	168	157	53	155.25 	173.57 	156.89 	F
295.84	57.76 	76	25.69 	172	182	55	185.56 	176.22 	196.52 	M
285.61	51.84 	72	25.21 	169	170	69	176.90 	164.61 	193.81 	M
334.89	42.25 	65	19.41 	183	169	63	165.25 	171.18 	169.35 	M
327.61	72.25 	85	25.95 	181	152	44	177.92 	173.03 	180.51 	M
316.84	59.29 	77	24.30 	178	157	65	166.14 	176.34 	176.27 	M
338.56	64.00 	80	23.63 	184	161	43	169.26 	170.89 	163.62 	M
327.61	46.24 	68	20.76 	181	158	51	173.03 	164.93 	197.92 	M
285.61	36.00 	60	21.01 	169	172	70	158.99 	170.01 	171.64 	M
299.29	39.69 	63	21.05 	173	165	46	190.90 	163.89 	180.28 	M
331.24	59.29 	77	23.25 	182	160	58	175.23 	162.74 	195.08 	M
306.25	44.89 	67	21.88 	175	160	54	166.73 	162.86 	191.43 	M
299.29	47.61 	69	23.05 	173	168	69	165.06 	160.45 	189.73 	M
331.24	56.25 	75	22.64 	182	163	56	166.19 	171.44 	184.87 	M
309.76	51.84 	72	23.24 	176	170	60	179.60 	172.19 	188.15 	M
282.24	29.16 	54	19.13 	168	156	43	164.87 	167.30 	187.57 	M
320.41	29.16 	54	16.85 	179	192	67	178.76 	171.86 	156.78 	M
299.29	43.56 	66	22.05 	173	182	73	166.17 	168.84 	180.93 	M
338.56	64.00 	80	23.63 	184	150	55	153.90 	174.10 	169.36 	M
306.25	38.44 	62	20.24 	175	160	63	174.55 	170.70 	190.01 	M
292.41	46.24 	68	23.26 	171	163	39	170.90 	175.74 	161.19 	M
299.29	57.76 	76	25.39 	173	180	50	171.32 	169.22 	165.10 	M
306.25	65.61 	81	26.45 	175	164	59	159.94 	173.60 	170.46 	M
342.25	39.06 	62.5	18.26 	185	165	58	175.55 	177.74 	176.83 	M
313.29	39.06 	62.5	19.95 	177	172	45	171.46 	161.14 	191.90 	M
289	43.56 	66	22.84 	170	183	45	188.73 	170.41 	187.23 	M
316.84	47.61 	69	21.78 	178	167	66	177.30 	170.25 	166.79 	M
299.29	44.89 	67	22.39 	173	170	62	171.92 	170.71 	191.01 	M
295.84	43.56 	66	22.31 	172	176	72	167.03 	159.03 	204.81 	M
309.76	30.25 	55	17.76 	176	166	60	148.26 	162.41 	203.77 	M
287.3025	29.16 	54	18.80 	169.5	168	45	156.01 	172.47 	199.48 	M
313.29	39.06 	62.5	19.95 	177	170	71	175.85 	170.88 	174.98 	M
302.76	44.89 	67	22.13 	174	174	55	174.61 	171.05 	202.84 	M
316.84	79.21 	89	28.09 	178	160	75	167.43 	166.50 	176.32 	M
282.24	38.44 	62	21.97 	168	178	48	172.46 	170.46 	171.22 	M
285.61	51.84 	72	25.21 	169	169	50	170.40 	173.92 	163.57 	M
272.25	38.44 	62	22.77 	165	162	55	180.71 	172.50 	152.99 	M
289	49.00 	70	24.22 	170	163	60	176.01 	174.06 	166.38 	M
282.24	27.04 	52	18.42 	168	165	51	163.63 	160.75 	170.73 	M
302.76	30.25 	55	18.17 	174	166	67	167.49 	162.31 	203.16 	M
400	66.75 	81.7	20.43 	200	175	62	165.00 	167.78 	203.96 	M
316.84	77.44 	88	27.77 	178	160	68	168.57 	166.98 	171.60 	M
316.84	53.29 	73	23.04 	178	173	48	170.37 	161.15 	203.44 	M
306.25	46.24 	68	22.20 	175	165	50	169.78 	172.00 	165.71 	M
316.84	42.25 	65	20.52 	178	160	55	168.28 	169.49 	203.69 	M
331.24	56.25 	75	22.64 	182	179	49	181.74 	164.89 	160.22 	M
309.76	51.84 	72	23.24 	176	178	47	182.13 	162.23 	194.67 	M
342.25	64.00 	80	23.37 	185	179	45	161.35 	172.78 	197.92 	M
309.76	39.69 	63	20.34 	176	189.5	84	188.29 	170.49 	196.81 	M
327.61	42.25 	65	19.84 	181	175	60	184.54 	164.64 	164.11 	M
289	29.16 	54	18.69 	170	175	48	169.84 	164.40 	172.73 	M
295.84	44.89 	67	22.65 	172	166	45	166.10 	169.57 	158.10 	M
316.84	36.00 	60	18.94 	178	163	65	160.69 	174.64 	148.95 	M
306.25	49.00 	70	22.86 	175	177	46	182.20 	169.15 	172.52 	M
324	36.00 	60	18.52 	180	184	60	158.66 	170.48 	156.57 	M
338.56	49.00 	70	20.68 	184	165	58	170.75 	169.80 	193.76 	M
309.76	43.56 	66	21.31 	176	165	75	170.92 	174.49 	163.03 	M
331.24	42.25 	65	19.62 	182	167	70	160.23 	172.25 	174.02 	M
316.84	60.84 	78	24.62 	178	174	46	160.16 	168.62 	175.95 	M
309.76	36.00 	60	19.37 	176	186	80	180.56 	169.89 	156.64 	M
299.29	49.00 	70	23.39 	173	180	59	168.52 	169.50 	161.91 	M
338.56	34.81 	59	17.43 	184	163	70	170.78 	165.52 	148.41 	M
302.76	70.56 	84	27.74 	174	168	67	163.35 	169.78 	181.27 	M
306.25	42.25 	65	21.22 	175	173	59	177.85 	165.24 	156.67 	M
289	46.24 	68	23.53 	170	177	72	148.21 	172.13 	159.53 	M
272.25	30.25 	55	20.20 	165	178	53	183.15 	174.90 	163.65 	M
289	36.00 	60	20.76 	170	176	64	162.69 	167.63 	164.12 	M
320.41	40.96 	64	19.97 	179	179	70	170.80 	169.63 	179.23 	M
295.84	31.36 	56	18.93 	172	168	52	179.54 	174.27 	173.96 	M
282.24	32.49 	57	20.20 	168	158	65	170.85 	177.99 	191.51 	M
316.84	44.89 	67	21.15 	178	176	54	171.40 	172.11 	158.76 	M
295.84	33.64 	58	19.61 	172	168	59	177.28 	174.55 	163.87 	M
289	42.25 	65	22.49 	170	175	51	199.84 	171.07 	152.68 	M
316.84	42.25 	65	20.52 	178	179	58	148.88 	173.19 	149.74 	M
306.25	40.96 	64	20.90 	175	168	87	158.58 	162.49 	173.46 	M
309.76	59.29 	77	24.86 	176	183	70	183.43 	164.04 	193.20 	M
256	23.04 	48	18.75 	160	180	60	153.12 	175.58 	165.62 	M
289	38.44 	62	21.45 	170	162	54	158.50 	161.84 	179.93 	M
313.29	30.25 	55	17.56 	177	186	68	158.61 	164.02 	176.56 	M
342.25	42.25 	65	18.99 	185	162	46	194.20 	172.23 	182.74 	M
309.76	36.00 	60	19.37 	176	168	68	181.70 	178.76 	177.11 	M
299.29	49.00 	70	23.39 	173	167	62	163.94 	165.42 	194.15 	M
292.41	34.81 	59	20.18 	171	178	70	174.06 	163.65 	163.83 	M
320.41	31.36 	56	17.48 	179	161	60.5	176.40 	162.44 	149.34 	M
289	30.25 	55	19.03 	170	183	49	168.24 	167.40 	149.45 	M
316.84	42.25 	65	20.52 	178	163	65	164.61 	178.37 	155.38 	M
316.84	56.25 	75	23.67 	178	160	51	189.09 	162.68 	148.93 	M
331.24	49.00 	70	21.13 	182	168	75	179.94 	167.19 	153.35 	M
320.41	36.00 	60	18.73 	179	163	45	160.09 	166.07 	151.41 	M
289	47.61 	69	23.88 	170	180	45	164.20 	168.11 	154.84 	M
342.25	57.76 	76	22.21 	185	172	54	157.93 	176.23 	184.17 	M
309.76	39.69 	63	20.34 	176	179	55	182.26 	174.48 	189.93 	M
316.84	46.24 	68	21.46 	178	182	50	177.97 	160.89 	173.90 	M
327.61	31.36 	56	17.09 	181	157	56	175.54 	175.50 	172.17 	M
309.76	43.56 	66	21.31 	176	158	48	167.29 	172.23 	159.48 	M
324	56.25 	75	23.15 	180	161	72	169.56 	166.30 	202.40 	M
306.25	56.25 	75	24.49 	175	155	90	173.96 	174.66 	154.13 	M
285.61	46.24 	68	23.81 	169	168	60	158.42 	176.61 	169.38 	M
306.25	34.81 	59	19.27 	175	182	50	177.38 	177.77 	175.48 	M
299.29	36.00 	60	20.05 	173	176	46	167.66 	175.56 	152.48 	M
334.89	38.44 	62	18.51 	183	178	54	173.89 	176.96 	162.20 	M
327.61	43.56 	66	20.15 	181	163	61	187.75 	173.48 	202.80 	M
295.84	49.00 	70	23.66 	172	165	50	162.21 	174.74 	151.70 	M
342.25	72.25 	85	24.84 	185	173	59	168.71 	166.02 	159.84 	M
316.84	46.24 	68	21.46 	178	160	65	176.13 	174.03 	186.39 	M
320.41	44.89 	67	20.91 	179	172	73	168.19 	178.53 	169.95 	M
302.76	38.44 	62	20.48 	174	160	51	157.06 	174.59 	148.30 	M
316.84	47.61 	69	21.78 	178	168	52	184.36 	175.61 	154.41 	M
334.89	56.25 	75	22.40 	183	160	50	180.66 	172.38 	169.53 	M
316.84	42.25 	65	20.52 	178	175	62	159.02 	169.81 	169.77 	M
331.24	53.29 	73	22.04 	182	176	44	164.32 	173.09 	199.10 	M
327.61	57.76 	76	23.20 	181	184	52	162.27 	165.74 	156.61 	M
349.69	60.84 	78	22.31 	187	164	101	161.69 	165.00 	190.51 	M
289	38.44 	62	21.45 	170	165	70	164.42 	173.44 	155.76 	M
309.76	38.44 	62	20.02 	176	155	54	164.86 	174.27 	203.64 	M
299.29	42.25 	65	21.72 	173	162	39	176.53 	168.82 	199.76 	M
289	37.21 	61	21.11 	170	170	71	174.98 	162.95 	199.30 	M
313.29	46.24 	68	21.71 	177	173	55	167.11 	166.96 	180.74 	M
331.24	50.41 	71	21.43 	182	173	80	174.11 	178.23 	156.61 	M
331.24	42.25 	65	19.62 	182	162	64	157.89 	171.35 	195.52 	M
295.84	36.00 	60	20.28 	172	159	55	155.46 	169.12 	159.64 	M
292.41	33.64 	58	19.84 	171	168	65	165.20 	172.90 	177.27 	M
342.25	64.00 	80	23.37 	185	170	83	160.81 	168.40 	189.97 	M
327.61	56.25 	75	22.89 	181	155	49	162.53 	172.92 	164.07 	M
299.29	37.21 	61	20.38 	173	160	51	158.51 	160.20 	173.75 	M
299.29	56.25 	75	25.06 	173	160	85	172.51 	165.44 	181.86 	M
324	46.24 	68	20.99 	180	175	63	151.29 	169.51 	168.42 	M
309.76	42.25 	65	20.98 	176	170	53	194.20 	173.64 	153.05 	M
289	44.89 	67	23.18 	170	179	50	201.18 	165.56 	199.29 	M
295.84	42.25 	65	21.97 	172	170	51	144.78 	168.24 	151.15 	M
324	36.00 	60	18.52 	180	168	44	165.82 	167.92 	175.28 	M
316.84	36.00 	60	18.94 	178	181	47	175.89 	166.00 	197.58 	M
309.76	54.76 	74	23.89 	176	167	58	178.95 	169.79 	171.23 	M
309.76	54.76 	74	23.89 	176	168	65	176.96 	165.89 	203.83 	M
334.89	56.25 	75	22.40 	183	155	47	177.42 	170.19 	172.32 	M
306.25	72.25 	85	27.76 	175	162	73	156.48 	160.80 	201.36 	M
316.84	38.44 	62	19.57 	178	183	50	162.06 	166.66 	179.49 	M
289	44.89 	67	23.18 	170	160	68	154.54 	169.59 	198.24 	M
331.24	43.56 	66	19.93 	182	174	70	177.67 	168.91 	193.45 	M
331.24	49.00 	70	21.13 	182	177	52	169.20 	169.93 	167.46 	M
282.24	43.56 	66	23.38 	168	168	52	173.80 	168.86 	191.49 	M
295.84	36.00 	60	20.28 	172	181	46	176.52 	164.48 	161.82 	M
295.84	36.00 	60	20.28 	172	168	49	175.78 	171.30 	163.11 	M
327.61	39.69 	63	19.23 	181	180	59	162.84 	168.47 	197.27 	M
316.84	43.56 	66	20.83 	178	175	84	174.74 	169.80 	190.68 	M
316.84	40.96 	64	20.20 	178	160	62	166.60 	161.70 	198.95 	M
338.56	60.84 	78	23.04 	184	180	65	168.18 	183.48 	167.33 	M
302.76	39.69 	63	20.81 	174	170	65	154.01 	176.73 	186.86 	M
292.41	40.96 	64	21.89 	171	175	75	181.74 	162.74 	175.49 	M
306.25	42.25 	65	21.22 	175	172	68	184.54 	175.86 	165.60 	M
320.41	38.44 	62	19.35 	179	176	50	154.40 	160.06 	157.21 	M
282.24	39.69 	63	22.32 	168	185	78	178.10 	168.25 	150.36 	M
299.29	42.25 	65	21.72 	173	159	53	179.15 	166.04 	168.01 	M
299.29	72.25 	85	28.40 	173	176	74	176.57 	163.94 	172.99 	M
345.96	36.00 	60	17.34 	186	177	46	177.27 	174.47 	169.18 	M
357.21	25.00 	50	14.00 	189	160	75	164.66 	172.37 	180.16 	M
289	46.24 	68	23.53 	170	160	41	157.33 	173.35 	179.61 	M
282.24	29.16 	54	19.13 	168	162	58	166.99 	162.10 	174.90 	M
316.84	32.49 	57	17.99 	178	158	45	165.08 	170.48 	188.75 	M
342.25	49.00 	70	20.45 	185	176	49	166.59 	164.49 	182.41 	M
309.76	46.24 	68	21.95 	176	163	80	189.85 	176.17 	201.39 	M
289	36.00 	60	20.76 	170	178	41	162.85 	168.14 	177.80 	M
324	59.29 	77	23.77 	180	173	46.5	182.21 	163.58 	175.07 	M
285.61	29.16 	54	18.91 	169	172	53	168.48 	179.49 	170.27 	M
316.84	51.84 	72	22.72 	178	182	47	183.09 	166.97 	150.21 	M
338.56	67.24 	82	24.22 	184	184	50	164.09 	167.91 	167.55 	M
306.25	56.25 	75	24.49 	175	176	67	168.96 	163.73 	165.24 	M
268.96	42.25 	65	24.17 	164	182	51	173.06 	171.91 	194.70 	M
320.41	56.25 	75	23.41 	179	165	53	173.37 	158.59 	166.00 	M
289	30.25 	55	19.03 	170	166	80	175.61 	166.30 	204.85 	M
334.89	43.56 	66	19.71 	183	179	60	164.18 	180.54 	165.01 	M
309.76	64.00 	80	25.83 	176	164	55	156.98 	170.13 	204.60 	M
289	37.21 	61	21.11 	170	163	52	170.85 	175.49 	179.97 	M
278.89	39.69 	63	22.59 	167	174	50	162.14 	169.34 	186.13 	M
338.56	49.00 	70	20.68 	184	158	66	159.45 	168.14 	149.88 	M
299.29	39.69 	63	21.05 	173	161	85	169.90 	179.08 	167.89 	M
299.29	49.00 	70	23.39 	173	176	63	168.79 	166.54 	187.88 	M
331.24	33.64 	58	17.51 	182	160	54	167.48 	167.78 	150.93 	M
285.61	42.25 	65	22.76 	169	185	49	169.16 	168.45 	174.26 	M
306.25	38.44 	62	20.24 	175	177	48	160.20 	174.04 	198.33 	M
316.84	39.69 	63	19.88 	178	164	60	190.73 	171.02 	203.69 	M
309.76	47.61 	69	22.28 	176	170	65	164.67 	166.57 	148.05 	M
338.56	57.76 	76	22.45 	184	167	45	166.32 	165.46 	154.62 	M
331.24	56.25 	75	22.64 	182	167	60	177.89 	168.36 	180.57 	M
334.89	54.76 	74	22.10 	183	180	62.5	166.98 	171.25 	182.60 	M
316.84	54.76 	74	23.36 	178	163	50	179.98 	166.95 	150.16 	M
313.29	38.44 	62	19.79 	177	182	78	157.92 	170.07 	180.78 	M
316.84	34.81 	59	18.62 	178	163	45	151.35 	168.61 	182.31 	M
289	51.84 	72	24.91 	170	183	70	161.18 	172.77 	172.76 	M
306.25	44.89 	67	21.88 	175	172	70	163.81 	171.96 	187.71 	M
320.41	64.00 	80	24.97 	179	170	80	162.15 	166.38 	189.75 	M
324	49.00 	70	21.60 	180	170	60	164.98 	171.68 	155.97 	M
285.61	39.69 	63	22.06 	169	159	53	168.24 	172.32 	154.50 	M
345.96	70.56 	84	24.28 	186	175	58	169.28 	164.88 	151.49 	M
320.41	36.00 	60	18.73 	179	168	69	187.14 	176.81 	159.24 	M
289	47.61 	69	23.88 	170	158	80	148.95 	161.70 	176.77 	M
342.25	57.76 	76	22.21 	185	182	75	189.69 	171.39 	182.42 	M
309.76	39.69 	63	20.34 	176	180	80	171.34 	164.25 	174.61 	M
316.84	46.24 	68	21.46 	178	163	54	160.94 	163.90 	171.82 	M
327.61	31.36 	56	17.09 	181	171	51	157.64 	161.80 	159.04 	M
342.25	42.25 	65	18.99 	185	174	42	163.73 	179.87 	200.86 	M
309.76	36.00 	60	19.37 	176	170	58	159.69 	168.50 	186.10 	M
299.29	49.00 	70	23.39 	173	175	63	174.46 	163.21 	181.17 	M
292.41	34.81 	59	20.18 	171	168	52	168.33 	167.03 	191.43 	M
320.41	31.36 	56	17.48 	179	150	69	175.51 	175.36 	202.32 	M
289	30.25 	55	19.03 	170	165	49	157.12 	183.51 	177.43 	M
380.25	96.04 	98	25.77 	195	161	60	170.37 	174.25 	160.28 	M
353.44	60.84 	78	22.07 	188	174	62	180.10 	171.07 	166.14 	M
420.25	169.00 	130	30.93 	205	165	48	169.49 	165.46 	171.96 	M
388.09	96.04 	98	25.25 	197	162	71	161.17 	169.76 	199.09 	M
368.64	79.21 	89	24.14 	192	160	45	165.40 	180.95 	203.94 	M
299.29	56.25 	75	25.06 	173	160	62	181.74 	179.88 	186.35 	M
309.76	37.21 	61	19.69 	176	160	50	172.07 	161.32 	172.70 	M
302.76	65.61 	81	26.75 	174	170	49	193.12 	172.47 	184.35 	M
342.25	49.00 	70	20.45 	185	189	50	163.06 	163.48 	200.96 	M
353.44	67.24 	82	23.20 	188	156	63	170.81 	166.21 	171.18 	M
299.29	79.21 	89	29.74 	173	172	54	167.54 	166.79 	173.90 	M
338.56	60.84 	78	23.04 	184	170	72	175.43 	166.52 	196.14 	M
306.25	42.25 	65	21.22 	175	180	48	172.08 	161.98 	149.74 	M
316.84	46.24 	68	21.46 	178	173	53	160.93 	169.06 	197.65 	M
320.41	56.25 	75	23.41 	179	173	51	178.01 	164.12 	195.83 	M
299.29	43.56 	66	22.05 	173	168	49	159.80 	174.03 	160.99 	M
272.25	36.00 	60	22.04 	165	161	78	164.62 	171.98 	197.39 	M
282.24	32.49 	57	20.20 	168	158	67	167.38 	169.12 	177.08 	M
313.29	50.41 	71	22.66 	177	181	68	174.72 	169.85 	163.62 	M
306.25	56.25 	75	24.49 	175	159	84	168.22 	179.02 	181.65 	M
331.24	56.25 	75	22.64 	182	173	54	157.61 	168.90 	154.46 	M
324	54.76 	74	22.84 	180	175	62	165.97 	167.60 	176.55 	M
275.56	32.49 	57	20.69 	166	174	56	173.43 	163.75 	160.39 	M
331.24	50.41 	71	21.43 	182	160	60	155.65 	172.10 	164.67 	M
313.29	46.24 	68	21.71 	177	160	53	175.09 	170.26 	183.27 	M
306.25	43.56 	66	21.55 	175	181	58	184.12 	181.14 	187.40 	M
331.24	50.41 	71	21.43 	182	166	39	168.37 	173.53 	192.33 	M
282.24	27.04 	52	18.42 	168	171	47	180.20 	164.61 	202.07 	M
292.41	39.69 	63	21.55 	171	181	69	172.11 	168.86 	191.43 	M
289	33.64 	58	20.07 	170	170	47	174.93 	168.19 	187.08 	M
282.24	36.00 	60	21.26 	168	160	65	161.47 	170.65 	193.23 	M
316.84	60.84 	78	24.62 	178	178	50	173.55 	167.29 	195.59 	M
282.24	72.25 	85	30.12 	168	185	58	169.51 	169.27 	202.31 	M
345.96	33.64 	58	16.76 	186	168	48	169.11 	161.63 	163.13 	M
299.29	81.00 	90	30.07 	173	170	75	157.25 	177.51 	200.12 	M
309.76	64.00 	80	25.83 	176	178	55	188.48 	167.16 	199.40 	M
292.41	81.00 	90	30.78 	171	160	53	168.93 	169.56 	149.16 	M
306.25	42.25 	65	21.22 	175	174	50	172.32 	173.64 	204.41 	M
306.25	53.29 	73	23.84 	175	180	57	172.33 	174.72 	185.05 	M
306.25	42.25 	65	21.22 	175	173	56	179.86 	175.29 	194.42 	M
299.29	81.00 	90	30.07 	173	170	65	182.20 	176.47 	182.05 	M
289	28.09 	53	18.34 	170	148	62	163.17 	172.05 	157.90 	M
306.25	49.00 	70	22.86 	175	173	65	168.48 	169.59 	179.88 	M
313.29	39.69 	63	20.11 	177	166	62	174.65 	175.19 	168.18 	M
320.41	33.64 	58	18.10 	179	176	66	178.25 	171.97 	183.65 	M
331.24	42.25 	65	19.62 	182	170	45	187.58 	170.98 	184.50 	M
334.89	42.25 	65	19.41 	183	166	62	178.80 	178.79 	191.04 	M
313.29	44.89 	67	21.39 	177	170	52	166.52 	165.87 	185.85 	M
